Latency on Video Test,time (μs)
summit_sealfs_write,15472.98
summit_sealfs_write,15472.47
summit_sealfs_write,15471.64
summit_sealfs_write,15471.57
summit_sealfs_write,15471.36
summit_sealfs_write,15471.09
summit_sealfs_write,15470.92
summit_sealfs_write,15470.91
summit_sealfs_write,15470.8
summit_sealfs_write,15470.14
summit_sealfs_write,15469.73
summit_sealfs_write,15469.6
summit_sealfs_write,15469.21
summit_sealfs_write,15469.15
summit_sealfs_write,15467.5
summit_sealfs_write,15467.27
summit_sealfs_write,15466.14
summit_sealfs_write,15465.86
summit_sealfs_write,15465.15
summit_sealfs_write,15465.07
summit_sealfs_write,15464.58
tiago_sealfs_write,15464.12
summit_sealfs_write,15463.18
summit_sealfs_write,15463.11
summit_sealfs_write,15461.73
summit_sealfs_write,15461.39
summit_sealfs_write,15461.3
summit_sealfs_write,15460.55
summit_sealfs_write,15460.31
summit_sealfs_write,15460.08
summit_sealfs_write,15459.72
summit_sealfs_write,15459.15
summit_sealfs_write,15458.17
summit_sealfs_write,15458.04
summit_sealfs_write,15457.91
summit_sealfs_write,15457.55
summit_sealfs_write,15457.53
summit_sealfs_write,15455.92
summit_sealfs_write,15455.52
summit_sealfs_write,15455.32
tiago_sealfs_write,15455.16
summit_sealfs_write,15455.04
summit_sealfs_write,15454.89
summit_sealfs_write,15454.86
summit_sealfs_write,15454.81
summit_sealfs_write,15454.81
summit_sealfs_write,15454.3
summit_sealfs_write,15454.3
summit_sealfs_write,15452.41
summit_sealfs_write,15452.14
summit_sealfs_write,15451.92
summit_sealfs_write,15451.63
summit_sealfs_write,15450.63
summit_sealfs_write,15450.46
summit_sealfs_write,15450.33
summit_sealfs_write,15449.1
summit_sealfs_write,15448.97
summit_sealfs_write,15448.01
summit_sealfs_write,15447.57
summit_sealfs_write,15446.4
summit_sealfs_write,15446.25
summit_sealfs_write,15445.73
summit_sealfs_write,15445.32
summit_sealfs_write,15445.3
summit_sealfs_write,15445.25
summit_sealfs_write,15445.06
summit_sealfs_write,15444.81
summit_sealfs_write,15444.7
summit_sealfs_write,15444.56
summit_sealfs_write,15444.52
summit_sealfs_write,15443.93
summit_sealfs_write,15443.79
summit_sealfs_write,15443.63
summit_sealfs_write,15443.35
summit_sealfs_write,15443.32
summit_sealfs_write,15442.96
summit_sealfs_write,15442.55
summit_sealfs_write,15442.43
summit_sealfs_write,15441.31
summit_sealfs_write,15440.41
summit_sealfs_write,15439.7
summit_sealfs_write,15439.28
summit_sealfs_write,15439.22
summit_sealfs_write,15439.14
summit_sealfs_write,15437.79
summit_sealfs_write,15437.79
summit_sealfs_write,15437.59
summit_sealfs_write,15437.46
summit_sealfs_write,15437.36
summit_sealfs_write,15437.35
summit_sealfs_write,15437.23
summit_sealfs_write,15437.11
summit_sealfs_write,15437.09
summit_sealfs_write,15436.97
summit_sealfs_write,15436.7
summit_sealfs_write,15436.67
summit_sealfs_write,15436.48
summit_sealfs_write,15436.3
summit_sealfs_write,15435.55
summit_sealfs_write,15435.42
summit_sealfs_write,15435.2
summit_sealfs_write,15434.34
summit_sealfs_write,15434.04
summit_sealfs_write,15433.98
summit_sealfs_write,15433.29
summit_sealfs_write,15433.1
summit_sealfs_write,15433.09
summit_sealfs_write,15432.93
summit_sealfs_write,15431.83
summit_sealfs_write,15431.23
summit_sealfs_write,15430.91
summit_sealfs_write,15430.57
summit_sealfs_write,15430.39
summit_sealfs_write,15430.24
summit_sealfs_write,15429.8
summit_sealfs_write,15429.44
summit_sealfs_write,15429.33
summit_sealfs_write,15428.49
summit_sealfs_write,15428.44
summit_sealfs_write,15428.29
summit_sealfs_write,15428.13
summit_sealfs_write,15427.96
summit_sealfs_write,15427.61
summit_sealfs_write,15427.6
summit_sealfs_write,15427.57
summit_sealfs_write,15427.17
summit_sealfs_write,15427.13
summit_sealfs_write,15426.74
summit_sealfs_write,15426.7
summit_sealfs_write,15426.64
summit_sealfs_write,15426.48
summit_sealfs_write,15426.44
summit_sealfs_write,15425.94
summit_sealfs_write,15425.66
summit_sealfs_write,15425.3
summit_sealfs_write,15425.03
summit_sealfs_write,15424.99
summit_sealfs_write,15424.82
summit_sealfs_write,15424.33
summit_sealfs_write,15423.94
summit_sealfs_write,15423.86
summit_sealfs_write,15423.8
summit_sealfs_write,15423.15
summit_sealfs_write,15422.45
summit_sealfs_write,15422.41
summit_sealfs_write,15422.27
summit_sealfs_write,15422.2
summit_sealfs_write,15422.09
summit_sealfs_write,15421.96
summit_sealfs_write,15421.87
summit_sealfs_write,15421.71
summit_sealfs_write,15421.65
summit_sealfs_write,15421.52
summit_sealfs_write,15421.49
summit_sealfs_write,15421.41
summit_sealfs_write,15421.15
summit_sealfs_write,15421.03
summit_sealfs_write,15420.98
summit_sealfs_write,15420.67
summit_sealfs_write,15420.54
summit_sealfs_write,15420.43
summit_sealfs_write,15420.26
summit_sealfs_write,15420.14
summit_sealfs_write,15419.67
summit_sealfs_write,15419.61
summit_sealfs_write,15419.33
summit_sealfs_write,15419.25
summit_sealfs_write,15419.11
summit_sealfs_write,15419
summit_sealfs_write,15418.92
summit_sealfs_write,15418.85
summit_sealfs_write,15418.57
summit_sealfs_write,15418.57
summit_sealfs_write,15418.35
summit_sealfs_write,15418.18
summit_sealfs_write,15417.91
summit_sealfs_write,15417.37
summit_sealfs_write,15417.33
summit_sealfs_write,15417.22
summit_sealfs_write,15416.42
summit_sealfs_write,15416.19
summit_sealfs_write,15415.85
summit_sealfs_write,15415.82
summit_sealfs_write,15415.82
summit_sealfs_write,15415.74
summit_sealfs_write,15415.54
summit_sealfs_write,15415.09
summit_sealfs_write,15414.86
summit_sealfs_write,15414.57
summit_sealfs_write,15414.5
summit_sealfs_write,15414.42
summit_sealfs_write,15414.32
summit_sealfs_write,15413.87
summit_sealfs_write,15413.42
summit_sealfs_write,15413.08
summit_sealfs_write,15413
summit_sealfs_write,15412.89
summit_sealfs_write,15412.77
summit_sealfs_write,15412.42
summit_sealfs_write,15412.24
summit_sealfs_write,15412.01
summit_sealfs_write,15412.01
summit_sealfs_write,15411.38
summit_sealfs_write,15411.24
summit_sealfs_write,15410.63
summit_sealfs_write,15410.35
summit_sealfs_write,15410.31
summit_sealfs_write,15410.19
summit_sealfs_write,15410.17
summit_sealfs_write,15410.06
summit_sealfs_write,15410.04
summit_sealfs_write,15410.02
summit_sealfs_write,15409.79
summit_sealfs_write,15409.78
summit_sealfs_write,15409.74
summit_sealfs_write,15409.73
summit_sealfs_write,15409.57
summit_sealfs_write,15409.46
summit_sealfs_write,15409.39
summit_sealfs_write,15409.24
summit_sealfs_write,15409.08
summit_sealfs_write,15408.93
tiago_ext4_write,15408.9
summit_sealfs_write,15408.28
summit_sealfs_write,15408.11
summit_sealfs_write,15407.78
summit_sealfs_write,15407.34
summit_sealfs_write,15407.3
summit_sealfs_write,15407.24
summit_sealfs_write,15407.22
summit_sealfs_write,15406.86
summit_sealfs_write,15406.75
summit_sealfs_write,15406.68
summit_sealfs_write,15406.65
summit_sealfs_write,15406.65
summit_sealfs_write,15406.49
summit_sealfs_write,15406.38
summit_sealfs_write,15405.95
summit_sealfs_write,15405.78
summit_sealfs_write,15405.16
summit_sealfs_write,15405.12
summit_sealfs_write,15405.09
summit_sealfs_write,15405.06
summit_sealfs_write,15404.35
tiago_sealfs_write,15404.25
summit_sealfs_write,15403.63
summit_sealfs_write,15403.44
summit_sealfs_write,15403.22
summit_sealfs_write,15402.79
summit_sealfs_write,15402.16
summit_sealfs_write,15402.04
summit_sealfs_write,15401.79
summit_sealfs_write,15401.15
summit_sealfs_write,15401.03
summit_sealfs_write,15400.59
summit_sealfs_write,15399.92
summit_sealfs_write,15399.89
summit_sealfs_write,15399.85
summit_sealfs_write,15399.62
summit_sealfs_write,15399.6
summit_sealfs_write,15399.47
summit_sealfs_write,15399.03
summit_sealfs_write,15399
summit_sealfs_write,15398.95
summit_sealfs_write,15398.14
summit_sealfs_write,15397.96
summit_sealfs_write,15397.92
summit_sealfs_write,15397.9
summit_sealfs_write,15397.08
summit_sealfs_write,15397.06
summit_sealfs_write,15396.9
summit_sealfs_write,15396.85
summit_sealfs_write,15396.77
summit_sealfs_write,15396.64
summit_sealfs_write,15396.58
summit_sealfs_write,15396.39
summit_sealfs_write,15396.32
summit_sealfs_write,15396.32
summit_sealfs_write,15395.92
summit_sealfs_write,15395.8
summit_sealfs_write,15395.75
summit_sealfs_write,15395.29
summit_sealfs_write,15395.09
summit_sealfs_write,15395
summit_sealfs_write,15394.48
summit_sealfs_write,15394.32
summit_sealfs_write,15394.18
summit_sealfs_write,15393.63
summit_sealfs_write,15393.62
summit_sealfs_write,15393.48
summit_sealfs_write,15393.23
summit_sealfs_write,15393.01
summit_sealfs_write,15392.89
summit_sealfs_write,15392.76
summit_sealfs_write,15392.63
summit_sealfs_write,15392.33
summit_sealfs_write,15392.26
summit_sealfs_write,15392.12
summit_sealfs_write,15392.05
summit_sealfs_write,15392
summit_sealfs_write,15391.92
summit_sealfs_write,15391.8
summit_sealfs_write,15391.71
summit_sealfs_write,15391.44
summit_sealfs_write,15391.36
summit_sealfs_write,15391.3
summit_sealfs_write,15390.97
summit_sealfs_write,15390.93
summit_sealfs_write,15390.81
summit_sealfs_write,15390.77
summit_sealfs_write,15390.62
summit_sealfs_write,15390.09
summit_sealfs_write,15390.02
summit_sealfs_write,15389.77
summit_sealfs_write,15389.69
summit_sealfs_write,15389.51
summit_sealfs_write,15389.25
summit_sealfs_write,15389.04
summit_sealfs_write,15389.02
summit_sealfs_write,15388.83
summit_sealfs_write,15388.5
summit_sealfs_write,15388.44
summit_sealfs_write,15388.39
summit_sealfs_write,15388.36
summit_sealfs_write,15388.28
summit_sealfs_write,15388.23
summit_sealfs_write,15388.07
summit_sealfs_write,15388.07
summit_sealfs_write,15388.04
summit_sealfs_write,15387.49
summit_sealfs_write,15387.05
summit_sealfs_write,15387.02
summit_sealfs_write,15387
summit_sealfs_write,15386.88
summit_sealfs_write,15386.86
summit_sealfs_write,15386.84
summit_sealfs_write,15386.61
summit_sealfs_write,15386.49
summit_sealfs_write,15386.37
summit_sealfs_write,15386.07
summit_sealfs_write,15385.94
summit_sealfs_write,15385.83
summit_sealfs_write,15385.45
summit_sealfs_write,15385.22
summit_sealfs_write,15385.15
summit_sealfs_write,15385.12
summit_sealfs_write,15384.98
summit_sealfs_write,15384.97
summit_sealfs_write,15384.74
summit_sealfs_write,15384.66
summit_sealfs_write,15384.6
summit_sealfs_write,15384.46
summit_sealfs_write,15384.28
summit_sealfs_write,15384.23
summit_sealfs_write,15384.21
summit_sealfs_write,15384.17
summit_sealfs_write,15384.05
summit_sealfs_write,15383.98
summit_sealfs_write,15383.9
summit_sealfs_write,15383.83
summit_sealfs_write,15383.37
summit_sealfs_write,15383.32
summit_sealfs_write,15383.28
summit_sealfs_write,15383.21
summit_sealfs_write,15382.98
summit_sealfs_write,15382.68
summit_sealfs_write,15382.65
summit_sealfs_write,15382.53
summit_sealfs_write,15382.35
summit_sealfs_write,15382.25
summit_sealfs_write,15382.18
summit_sealfs_write,15381.81
summit_sealfs_write,15381.51
summit_sealfs_write,15381.49
summit_sealfs_write,15381.33
summit_sealfs_write,15381.08
summit_sealfs_write,15381
summit_sealfs_write,15380.95
summit_sealfs_write,15380.75
summit_sealfs_write,15380.58
summit_sealfs_write,15379.95
summit_sealfs_write,15379.81
summit_sealfs_write,15379.79
summit_sealfs_write,15379.76
summit_sealfs_write,15379.67
summit_sealfs_write,15379.58
summit_sealfs_write,15379.51
summit_sealfs_write,15379.35
summit_sealfs_write,15379.21
tiago_sealfs_write,15379.13
summit_sealfs_write,15378.97
summit_sealfs_write,15378.56
summit_sealfs_write,15378.47
summit_sealfs_write,15378.31
summit_sealfs_write,15378.28
summit_sealfs_write,15378.18
summit_sealfs_write,15377.65
summit_sealfs_write,15377.4
summit_sealfs_write,15377.35
summit_sealfs_write,15377.24
summit_sealfs_write,15376.81
summit_sealfs_write,15376.65
summit_sealfs_write,15376.25
summit_sealfs_write,15376.18
summit_sealfs_write,15375.86
summit_sealfs_write,15375.61
summit_sealfs_write,15375.5
summit_sealfs_write,15375.46
summit_sealfs_write,15375.39
summit_sealfs_write,15375.11
summit_sealfs_write,15374.46
summit_sealfs_write,15374.4
summit_sealfs_write,15374.19
summit_sealfs_write,15374.11
summit_sealfs_write,15374.08
summit_sealfs_write,15373.98
summit_sealfs_write,15373.85
summit_sealfs_write,15373.66
summit_sealfs_write,15373.41
summit_sealfs_write,15373.16
summit_sealfs_write,15372.91
summit_sealfs_write,15372.86
summit_sealfs_write,15372.8
summit_sealfs_write,15372.6
summit_sealfs_write,15372.56
summit_sealfs_write,15372.53
summit_sealfs_write,15372.53
summit_sealfs_write,15372.45
summit_sealfs_write,15372.33
summit_sealfs_write,15372.27
summit_sealfs_write,15371.93
summit_sealfs_write,15371.8
summit_sealfs_write,15371.8
summit_sealfs_write,15371.77
summit_sealfs_write,15371.55
summit_sealfs_write,15371.4
tiago_sealfs_write,15371.24
summit_sealfs_write,15370.94
summit_sealfs_write,15370.79
summit_sealfs_write,15370.46
summit_sealfs_write,15370.43
summit_sealfs_write,15370.26
summit_sealfs_write,15370.25
summit_sealfs_write,15370.12
summit_sealfs_write,15369.97
summit_sealfs_write,15369.95
summit_sealfs_write,15369.93
summit_sealfs_write,15369.7
summit_sealfs_write,15369.68
summit_sealfs_write,15369.64
summit_sealfs_write,15369.33
summit_sealfs_write,15369.26
summit_sealfs_write,15369.25
summit_sealfs_write,15369.15
tiago_sealfs_write,15369.13
tiago_ext4_write,15369.11
summit_sealfs_write,15368.75
summit_sealfs_write,15368.71
summit_sealfs_write,15368.62
summit_sealfs_write,15368.54
summit_sealfs_write,15368.36
summit_sealfs_write,15368.08
summit_sealfs_write,15367.46
summit_sealfs_write,15367.45
summit_sealfs_write,15367.42
summit_sealfs_write,15367.38
summit_sealfs_write,15367.28
summit_sealfs_write,15367.15
summit_sealfs_write,15367.12
summit_sealfs_write,15367.04
summit_sealfs_write,15366.9
summit_sealfs_write,15366.86
summit_sealfs_write,15366.77
summit_sealfs_write,15366.46
summit_sealfs_write,15366.43
summit_sealfs_write,15366.3
summit_sealfs_write,15366.27
summit_sealfs_write,15365.99
summit_sealfs_write,15365.98
summit_sealfs_write,15365.93
summit_sealfs_write,15365.84
summit_sealfs_write,15365.73
summit_sealfs_write,15365.69
summit_sealfs_write,15365.51
summit_sealfs_write,15365.47
summit_sealfs_write,15365.29
summit_sealfs_write,15365.17
summit_sealfs_write,15365.09
summit_sealfs_write,15364.45
summit_sealfs_write,15363.83
summit_sealfs_write,15363.73
summit_sealfs_write,15363.68
summit_sealfs_write,15363.63
summit_sealfs_write,15363.57
summit_sealfs_write,15363.46
summit_sealfs_write,15363.41
summit_sealfs_write,15363.37
summit_sealfs_write,15363.26
summit_sealfs_write,15363.17
summit_sealfs_write,15362.71
summit_sealfs_write,15362.24
summit_sealfs_write,15361.89
summit_sealfs_write,15361.59
summit_sealfs_write,15361.42
summit_sealfs_write,15361.03
summit_sealfs_write,15360.87
summit_sealfs_write,15360.87
summit_sealfs_write,15360.5
summit_sealfs_write,15360.27
summit_sealfs_write,15360.24
summit_sealfs_write,15360.23
summit_sealfs_write,15360.17
summit_sealfs_write,15359.94
summit_sealfs_write,15359.93
summit_sealfs_write,15359.77
summit_sealfs_write,15359.54
summit_sealfs_write,15359.05
summit_sealfs_write,15359.01
summit_sealfs_write,15358.97
summit_sealfs_write,15358.94
summit_sealfs_write,15358.91
summit_sealfs_write,15358.83
summit_sealfs_write,15358.42
summit_sealfs_write,15358.41
summit_sealfs_write,15358.07
summit_sealfs_write,15357.85
summit_sealfs_write,15357.01
summit_sealfs_write,15356.97
summit_sealfs_write,15356.88
summit_sealfs_write,15356.87
summit_sealfs_write,15356.86
summit_sealfs_write,15356.26
summit_sealfs_write,15355.79
summit_sealfs_write,15355.6
summit_sealfs_write,15355.52
summit_sealfs_write,15355.47
summit_sealfs_write,15355.41
summit_sealfs_write,15355.39
summit_sealfs_write,15355.33
summit_sealfs_write,15355.32
summit_sealfs_write,15355.26
summit_sealfs_write,15355.19
summit_sealfs_write,15354.98
summit_sealfs_write,15354.94
summit_sealfs_write,15354.87
summit_sealfs_write,15354.84
summit_sealfs_write,15354.58
summit_sealfs_write,15354.53
summit_sealfs_write,15354.41
summit_sealfs_write,15354.28
summit_sealfs_write,15354.19
summit_sealfs_write,15354.09
summit_sealfs_write,15354.08
summit_sealfs_write,15353.89
summit_sealfs_write,15353.79
summit_sealfs_write,15353.6
summit_sealfs_write,15353.56
summit_sealfs_write,15353.38
summit_sealfs_write,15353.35
summit_sealfs_write,15353.29
summit_sealfs_write,15353.29
summit_sealfs_write,15353.22
summit_sealfs_write,15353.14
summit_sealfs_write,15353.11
summit_sealfs_write,15352.97
summit_sealfs_write,15352.96
summit_sealfs_write,15352.73
summit_sealfs_write,15352.69
summit_sealfs_write,15352.45
summit_sealfs_write,15352.43
summit_sealfs_write,15352.3
summit_sealfs_write,15352.28
summit_sealfs_write,15352.23
summit_sealfs_write,15352.23
summit_sealfs_write,15352.2
summit_sealfs_write,15352.18
summit_sealfs_write,15352.17
summit_sealfs_write,15352.12
summit_sealfs_write,15352.03
summit_sealfs_write,15351.96
summit_sealfs_write,15351.82
summit_sealfs_write,15351.68
summit_sealfs_write,15351.67
summit_sealfs_write,15351.64
summit_sealfs_write,15351.39
summit_sealfs_write,15351.28
summit_sealfs_write,15351.09
summit_sealfs_write,15351.05
summit_sealfs_write,15351.03
summit_sealfs_write,15350.87
summit_sealfs_write,15350.63
summit_sealfs_write,15350.61
summit_sealfs_write,15350.56
summit_sealfs_write,15350.5
summit_sealfs_write,15350.46
summit_sealfs_write,15350.3
summit_sealfs_write,15350.15
summit_sealfs_write,15350.14
summit_sealfs_write,15350.07
summit_sealfs_write,15350.02
summit_sealfs_write,15349.94
summit_sealfs_write,15349.87
summit_sealfs_write,15349.74
summit_sealfs_write,15349.73
summit_sealfs_write,15349.72
summit_sealfs_write,15349.56
summit_sealfs_write,15349.35
summit_sealfs_write,15349.3
summit_sealfs_write,15349.28
summit_sealfs_write,15349.25
summit_sealfs_write,15349.1
summit_sealfs_write,15348.96
summit_sealfs_write,15348.94
summit_sealfs_write,15348.89
summit_sealfs_write,15348.78
summit_sealfs_write,15348.58
summit_sealfs_write,15348.31
summit_sealfs_write,15348.18
summit_sealfs_write,15348.08
summit_sealfs_write,15347.93
summit_sealfs_write,15347.92
summit_sealfs_write,15347.91
summit_sealfs_write,15347.34
summit_sealfs_write,15347.33
tiago_sealfs_write,15347.28
summit_sealfs_write,15347.22
summit_sealfs_write,15347.2
summit_sealfs_write,15347.16
summit_sealfs_write,15346.74
summit_sealfs_write,15346.66
summit_sealfs_write,15346.6
summit_sealfs_write,15346.58
summit_sealfs_write,15346.49
summit_sealfs_write,15346.37
summit_sealfs_write,15346.31
summit_sealfs_write,15346.15
summit_sealfs_write,15345.93
summit_sealfs_write,15345.82
