Summit Latency on All Tests,time (uS)
sealfs_write_video,15422.27
sealfs_write_video,15422.2
sealfs_write_video,15422.09
sealfs_write_video,15421.96
sealfs_write_video,15421.87
sealfs_write_video,15421.71
sealfs_write_video,15421.65
sealfs_write_video,15421.52
sealfs_write_video,15421.49
sealfs_write_video,15421.41
sealfs_write_video,15421.15
sealfs_write_video,15421.03
sealfs_write_video,15420.98
sealfs_write_video,15420.67
sealfs_write_video,15420.54
sealfs_write_video,15420.43
sealfs_write_video,15420.26
sealfs_write_video,15420.14
sealfs_write_video,15419.67
sealfs_write_video,15419.61
sealfs_write_video,15419.33
sealfs_write_video,15419.25
sealfs_write_video,15419.11
sealfs_write_video,15419
sealfs_write_video,15418.92
sealfs_write_video,15418.85
sealfs_write_video,15418.57
sealfs_write_video,15418.57
sealfs_write_video,15418.35
sealfs_write_video,15418.18
sealfs_write_video,15417.91
sealfs_write_video,15417.37
sealfs_write_video,15417.33
sealfs_write_video,15417.22
sealfs_write_video,15416.42
sealfs_write_video,15416.19
sealfs_write_video,15415.85
sealfs_write_video,15415.82
sealfs_write_video,15415.82
sealfs_write_video,15415.74
sealfs_write_video,15415.54
sealfs_write_video,15415.09
sealfs_write_video,15414.86
sealfs_write_video,15414.57
sealfs_write_video,15414.5
sealfs_write_video,15414.42
sealfs_write_video,15414.32
sealfs_write_video,15413.87
sealfs_write_video,15413.42
sealfs_write_video,15413.08
sealfs_write_video,15413
sealfs_write_video,15412.89
sealfs_write_video,15412.77
sealfs_write_video,15412.42
sealfs_write_video,15412.24
sealfs_write_video,15412.01
sealfs_write_video,15412.01
sealfs_write_video,15411.38
sealfs_write_video,15411.24
sealfs_write_video,15410.63
sealfs_write_video,15410.35
sealfs_write_video,15410.31
sealfs_write_video,15410.19
sealfs_write_video,15410.17
sealfs_write_video,15410.06
sealfs_write_video,15410.04
sealfs_write_video,15410.02
sealfs_write_video,15409.79
sealfs_write_video,15409.78
sealfs_write_video,15409.74
sealfs_write_video,15409.73
sealfs_write_video,15409.57
sealfs_write_video,15409.46
sealfs_write_video,15409.39
sealfs_write_video,15409.24
sealfs_write_video,15409.08
sealfs_write_video,15408.93
sealfs_write_video,15408.28
sealfs_write_video,15408.11
sealfs_write_video,15407.78
sealfs_write_video,15407.34
sealfs_write_video,15407.3
sealfs_write_video,15407.24
sealfs_write_video,15407.22
sealfs_write_video,15406.86
sealfs_write_video,15406.75
sealfs_write_video,15406.68
sealfs_write_video,15406.65
sealfs_write_video,15406.65
sealfs_write_video,15406.49
sealfs_write_video,15406.38
sealfs_write_video,15405.95
sealfs_write_video,15405.78
sealfs_write_video,15405.16
sealfs_write_video,15405.12
sealfs_write_video,15405.09
sealfs_write_video,15405.06
sealfs_write_video,15404.35
sealfs_write_video,15403.63
sealfs_write_video,15403.44
sealfs_write_video,15403.22
sealfs_write_video,15402.79
sealfs_write_video,15402.16
sealfs_write_video,15402.04
sealfs_write_video,15401.79
sealfs_write_video,15401.15
sealfs_write_video,15401.03
sealfs_write_video,15400.59
sealfs_write_video,15399.92
sealfs_write_video,15399.89
sealfs_write_video,15399.85
sealfs_write_video,15399.62
sealfs_write_video,15399.6
sealfs_write_video,15399.47
sealfs_write_video,15399.03
sealfs_write_video,15399
sealfs_write_video,15398.95
sealfs_write_video,15398.14
sealfs_write_video,15397.96
sealfs_write_video,15397.92
sealfs_write_video,15397.9
sealfs_write_video,15397.08
sealfs_write_video,15397.06
sealfs_write_video,15396.9
sealfs_write_video,15396.85
sealfs_write_video,15396.77
sealfs_write_video,15396.64
sealfs_write_video,15396.58
sealfs_write_video,15396.39
sealfs_write_video,15396.32
sealfs_write_video,15396.32
sealfs_write_video,15395.92
sealfs_write_video,15395.8
sealfs_write_video,15395.75
sealfs_write_video,15395.29
sealfs_write_video,15395.09
sealfs_write_video,15395
sealfs_write_video,15394.48
sealfs_write_video,15394.32
sealfs_write_video,15394.18
sealfs_write_video,15393.63
sealfs_write_video,15393.62
sealfs_write_video,15393.48
sealfs_write_video,15393.23
sealfs_write_video,15393.01
sealfs_write_video,15392.89
sealfs_write_video,15392.76
sealfs_write_video,15392.63
sealfs_write_video,15392.33
sealfs_write_video,15392.26
sealfs_write_video,15392.12
sealfs_write_video,15392.05
sealfs_write_video,15392
sealfs_write_video,15391.92
sealfs_write_video,15391.8
sealfs_write_video,15391.71
sealfs_write_video,15391.44
sealfs_write_video,15391.36
sealfs_write_video,15391.3
sealfs_write_video,15390.97
sealfs_write_video,15390.93
sealfs_write_video,15390.81
sealfs_write_video,15390.77
sealfs_write_video,15390.62
sealfs_write_video,15390.09
sealfs_write_video,15390.02
sealfs_write_video,15389.77
sealfs_write_video,15389.69
sealfs_write_video,15389.51
sealfs_write_video,15389.25
sealfs_write_video,15389.04
sealfs_write_video,15389.02
sealfs_write_video,15388.83
sealfs_write_video,15388.5
sealfs_write_video,15388.44
sealfs_write_video,15388.39
sealfs_write_video,15388.36
sealfs_write_video,15388.28
sealfs_write_video,15388.23
sealfs_write_video,15388.07
sealfs_write_video,15388.07
sealfs_write_video,15388.04
sealfs_write_video,15387.49
sealfs_write_video,15387.05
sealfs_write_video,15387.02
sealfs_write_video,15387
sealfs_write_video,15386.88
sealfs_write_video,15386.86
sealfs_write_video,15386.84
sealfs_write_video,15386.61
sealfs_write_video,15386.49
sealfs_write_video,15386.37
sealfs_write_video,15386.07
sealfs_write_video,15385.94
sealfs_write_video,15385.83
sealfs_write_video,15385.45
sealfs_write_video,15385.22
sealfs_write_video,15385.15
sealfs_write_video,15385.12
sealfs_write_video,15384.98
sealfs_write_video,15384.97
sealfs_write_video,15384.74
sealfs_write_video,15384.66
sealfs_write_video,15384.6
sealfs_write_video,15384.46
sealfs_write_video,15384.28
sealfs_write_video,15384.23
sealfs_write_video,15384.21
sealfs_write_video,15384.17
sealfs_write_video,15384.05
sealfs_write_video,15383.98
sealfs_write_video,15383.9
sealfs_write_video,15383.83
sealfs_write_video,15383.37
sealfs_write_video,15383.32
sealfs_write_video,15383.28
sealfs_write_video,15383.21
sealfs_write_video,15382.98
sealfs_write_video,15382.68
sealfs_write_video,15382.65
sealfs_write_video,15382.53
sealfs_write_video,15382.35
sealfs_write_video,15382.25
sealfs_write_video,15382.18
sealfs_write_video,15381.81
sealfs_write_video,15381.51
sealfs_write_video,15381.49
sealfs_write_video,15381.33
sealfs_write_video,15381.08
sealfs_write_video,15381
sealfs_write_video,15380.95
sealfs_write_video,15380.75
sealfs_write_video,15380.58
sealfs_write_video,15379.95
sealfs_write_video,15379.81
sealfs_write_video,15379.79
sealfs_write_video,15379.76
sealfs_write_video,15379.67
sealfs_write_video,15379.58
sealfs_write_video,15379.51
sealfs_write_video,15379.35
sealfs_write_video,15379.21
sealfs_write_video,15378.97
sealfs_write_video,15378.56
sealfs_write_video,15378.47
sealfs_write_video,15378.31
sealfs_write_video,15378.28
sealfs_write_video,15378.18
sealfs_write_video,15377.65
sealfs_write_video,15377.4
sealfs_write_video,15377.35
sealfs_write_video,15377.24
sealfs_write_video,15376.81
sealfs_write_video,15376.65
sealfs_write_video,15376.25
sealfs_write_video,15376.18
sealfs_write_video,15375.86
sealfs_write_video,15375.61
sealfs_write_video,15375.5
sealfs_write_video,15375.46
sealfs_write_video,15375.39
sealfs_write_video,15375.11
sealfs_write_video,15374.46
sealfs_write_video,15374.4
sealfs_write_video,15374.19
sealfs_write_video,15374.11
sealfs_write_video,15374.08
sealfs_write_video,15373.98
sealfs_write_video,15373.85
sealfs_write_video,15373.66
sealfs_write_video,15373.41
sealfs_write_video,15373.16
sealfs_write_video,15372.91
sealfs_write_video,15372.86
sealfs_write_video,15372.8
sealfs_write_video,15372.6
sealfs_write_video,15372.56
sealfs_write_video,15372.53
sealfs_write_video,15372.53
sealfs_write_video,15372.45
sealfs_write_video,15372.33
sealfs_write_video,15372.27
sealfs_write_video,15371.93
sealfs_write_video,15371.8
sealfs_write_video,15371.8
sealfs_write_video,15371.77
sealfs_write_video,15371.55
sealfs_write_video,15371.4
sealfs_write_video,15370.94
sealfs_write_video,15370.79
sealfs_write_video,15370.46
sealfs_write_video,15370.43
sealfs_write_video,15370.26
sealfs_write_video,15370.25
sealfs_write_video,15370.12
sealfs_write_video,15369.97
sealfs_write_video,15369.95
sealfs_write_video,15369.93
sealfs_write_video,15369.7
sealfs_write_video,15369.68
sealfs_write_video,15369.64
sealfs_write_video,15369.33
sealfs_write_video,15369.26
sealfs_write_video,15369.25
sealfs_write_video,15369.15
sealfs_write_video,15368.75
sealfs_write_video,15368.71
sealfs_write_video,15368.62
sealfs_write_video,15368.54
sealfs_write_video,15368.36
sealfs_write_video,15368.08
sealfs_write_video,15367.46
sealfs_write_video,15367.45
sealfs_write_video,15367.42
sealfs_write_video,15367.38
sealfs_write_video,15367.28
sealfs_write_video,15367.15
sealfs_write_video,15367.12
sealfs_write_video,15367.04
sealfs_write_video,15366.9
sealfs_write_video,15366.86
sealfs_write_video,15366.77
sealfs_write_video,15366.46
sealfs_write_video,15366.43
sealfs_write_video,15366.3
sealfs_write_video,15366.27
sealfs_write_video,15365.99
sealfs_write_video,15365.98
sealfs_write_video,15365.93
sealfs_write_video,15365.84
sealfs_write_video,15365.73
sealfs_write_video,15365.69
sealfs_write_video,15365.51
sealfs_write_video,15365.47
sealfs_write_video,15365.29
sealfs_write_video,15365.17
sealfs_write_video,15365.09
sealfs_write_video,15364.45
sealfs_write_video,15363.83
sealfs_write_video,15363.73
sealfs_write_video,15363.68
sealfs_write_video,15363.63
sealfs_write_video,15363.57
sealfs_write_video,15363.46
sealfs_write_video,15363.41
sealfs_write_video,15363.37
sealfs_write_video,15363.26
sealfs_write_video,15363.17
sealfs_write_video,15362.71
sealfs_write_video,15362.24
sealfs_write_video,15361.89
sealfs_write_video,15361.59
sealfs_write_video,15361.42
sealfs_write_video,15361.03
sealfs_write_video,15360.87
sealfs_write_video,15360.87
sealfs_write_video,15360.5
sealfs_write_video,15360.27
sealfs_write_video,15360.24
sealfs_write_video,15360.23
sealfs_write_video,15360.17
sealfs_write_video,15359.94
sealfs_write_video,15359.93
sealfs_write_video,15359.77
sealfs_write_video,15359.54
sealfs_write_video,15359.05
sealfs_write_video,15359.01
sealfs_write_video,15358.97
sealfs_write_video,15358.94
sealfs_write_video,15358.91
sealfs_write_video,15358.83
sealfs_write_video,15358.42
sealfs_write_video,15358.41
sealfs_write_video,15358.07
sealfs_write_video,15357.85
sealfs_write_video,15357.01
sealfs_write_video,15356.97
sealfs_write_video,15356.88
sealfs_write_video,15356.87
sealfs_write_video,15356.86
sealfs_write_video,15356.26
sealfs_write_video,15355.79
sealfs_write_video,15355.6
sealfs_write_video,15355.52
sealfs_write_video,15355.47
sealfs_write_video,15355.41
sealfs_write_video,15355.39
sealfs_write_video,15355.33
sealfs_write_video,15355.32
sealfs_write_video,15355.26
sealfs_write_video,15355.19
sealfs_write_video,15354.98
sealfs_write_video,15354.94
sealfs_write_video,15354.87
sealfs_write_video,15354.84
sealfs_write_video,15354.58
sealfs_write_video,15354.53
sealfs_write_video,15354.41
sealfs_write_video,15354.28
sealfs_write_video,15354.19
sealfs_write_video,15354.09
sealfs_write_video,15354.08
sealfs_write_video,15353.89
sealfs_write_video,15353.79
sealfs_write_video,15353.6
sealfs_write_video,15353.56
sealfs_write_video,15353.38
sealfs_write_video,15353.35
sealfs_write_video,15353.29
sealfs_write_video,15353.29
sealfs_write_video,15353.22
sealfs_write_video,15353.14
sealfs_write_video,15353.11
sealfs_write_video,15352.97
sealfs_write_video,15352.96
sealfs_write_video,15352.73
sealfs_write_video,15352.69
sealfs_write_video,15352.45
sealfs_write_video,15352.43
sealfs_write_video,15352.3
sealfs_write_video,15352.28
sealfs_write_video,15352.23
sealfs_write_video,15352.23
sealfs_write_video,15352.2
sealfs_write_video,15352.18
sealfs_write_video,15352.17
sealfs_write_video,15352.12
sealfs_write_video,15352.03
sealfs_write_video,15351.96
sealfs_write_video,15351.82
sealfs_write_video,15351.68
sealfs_write_video,15351.67
sealfs_write_video,15351.64
sealfs_write_video,15351.39
sealfs_write_video,15351.28
sealfs_write_video,15351.09
sealfs_write_video,15351.05
sealfs_write_video,15351.03
sealfs_write_video,15350.87
sealfs_write_video,15350.63
sealfs_write_video,15350.61
sealfs_write_video,15350.56
sealfs_write_video,15350.5
sealfs_write_video,15350.46
sealfs_write_video,15350.3
sealfs_write_video,15350.15
sealfs_write_video,15350.14
sealfs_write_video,15350.07
sealfs_write_video,15350.02
sealfs_write_video,15349.94
sealfs_write_video,15349.87
sealfs_write_video,15349.74
sealfs_write_video,15349.73
sealfs_write_video,15349.72
sealfs_write_video,15349.56
sealfs_write_video,15349.35
sealfs_write_video,15349.3
sealfs_write_video,15349.28
sealfs_write_video,15349.25
sealfs_write_video,15349.1
sealfs_write_video,15348.96
sealfs_write_video,15348.94
sealfs_write_video,15348.89
sealfs_write_video,15348.78
sealfs_write_video,15348.58
sealfs_write_video,15348.31
sealfs_write_video,15348.18
sealfs_write_video,15348.08
sealfs_write_video,15347.93
sealfs_write_video,15347.92
sealfs_write_video,15347.91
sealfs_write_video,15347.34
sealfs_write_video,15347.33
sealfs_write_video,15347.22
sealfs_write_video,15347.2
sealfs_write_video,15347.16
sealfs_write_video,15346.74
sealfs_write_video,15346.66
sealfs_write_video,15346.6
sealfs_write_video,15346.58
sealfs_write_video,15346.49
sealfs_write_video,15346.37
sealfs_write_video,15346.31
sealfs_write_video,15346.15
sealfs_write_video,15345.93
sealfs_write_video,15345.82
sealfs_write_video,15345.82
sealfs_write_video,15345.75
sealfs_write_video,15345.72
sealfs_write_video,15345.3
sealfs_write_video,15344.87
sealfs_write_video,15344.8
sealfs_write_video,15344.49
sealfs_write_video,15344.37
sealfs_write_video,15343.95
sealfs_write_video,15343.87
sealfs_write_video,15343.79
sealfs_write_video,15343.74
sealfs_write_video,15343.71
sealfs_write_video,15343.64
sealfs_write_video,15343.53
sealfs_write_video,15343.41
sealfs_write_video,15343.35
sealfs_write_video,15343.08
sealfs_write_video,15343.01
sealfs_write_video,15342.99
sealfs_write_video,15342.62
sealfs_write_video,15342.61
sealfs_write_video,15342.33
sealfs_write_video,15342.21
sealfs_write_video,15342.2
sealfs_write_video,15342.1
sealfs_write_video,15341.61
sealfs_write_video,15341.6
sealfs_write_video,15341.55
sealfs_write_video,15341.34
sealfs_write_video,15341.15
sealfs_write_video,15341.04
sealfs_write_video,15340.91
sealfs_write_video,15340.69
sealfs_write_video,15340.66
sealfs_write_video,15340.65
sealfs_write_video,15340.62
sealfs_write_video,15340.58
sealfs_write_video,15340.06
sealfs_write_video,15339.99
sealfs_write_video,15339.71
sealfs_write_video,15339.65
sealfs_write_video,15339.48
sealfs_write_video,15339.18
sealfs_write_video,15339.08
sealfs_write_video,15338.96
sealfs_write_video,15338.88
sealfs_write_video,15338.86
sealfs_write_video,15338.76
sealfs_write_video,15338.71
sealfs_write_video,15338.5
sealfs_write_video,15338.49
sealfs_write_video,15338.19
sealfs_write_video,15337.93
sealfs_write_video,15337.37
sealfs_write_video,15337.33
sealfs_write_video,15337.24
sealfs_write_video,15337.2
sealfs_write_video,15337.05
sealfs_write_video,15336.97
sealfs_write_video,15336.72
sealfs_write_video,15336.43
sealfs_write_video,15336.42
sealfs_write_video,15336.37
sealfs_write_video,15335.62
sealfs_write_video,15335.5
sealfs_write_video,15335.46
sealfs_write_video,15335.46
sealfs_write_video,15335.23
sealfs_write_video,15335.13
sealfs_write_video,15335.06
sealfs_write_video,15334.87
sealfs_write_video,15334.73
sealfs_write_video,15334.64
sealfs_write_video,15334.54
sealfs_write_video,15334.45
sealfs_write_video,15334.32
sealfs_write_video,15334.19
sealfs_write_video,15333.74
sealfs_write_video,15333.56
sealfs_write_video,15333.47
sealfs_write_video,15333.36
sealfs_write_video,15333.07
sealfs_write_video,15332.68
sealfs_write_video,15332.63
sealfs_write_video,15332.59
sealfs_write_video,15332.55
sealfs_write_video,15332.26
sealfs_write_video,15332.24
sealfs_write_video,15331.86
sealfs_write_video,15331.85
sealfs_write_video,15331.66
sealfs_write_video,15331.66
sealfs_write_video,15331.65
sealfs_write_video,15331.48
sealfs_write_video,15331.41
sealfs_write_video,15331.23
sealfs_write_video,15331.14
sealfs_write_video,15331.05
sealfs_write_video,15331.01
sealfs_write_video,15330.94
sealfs_write_video,15330.67
sealfs_write_video,15330.62
sealfs_write_video,15330.52
sealfs_write_video,15330.39
sealfs_write_video,15330.33
sealfs_write_video,15330.19
sealfs_write_video,15330.1
sealfs_write_video,15330.09
sealfs_write_video,15329.96
sealfs_write_video,15329.94
sealfs_write_video,15329.88
sealfs_write_video,15329.83
sealfs_write_video,15329.81
sealfs_write_video,15329.66
sealfs_write_video,15329.63
sealfs_write_video,15329.3
sealfs_write_video,15329.23
sealfs_write_video,15329.21
sealfs_write_video,15329.17
sealfs_write_video,15329.13
sealfs_write_video,15329.12
sealfs_write_video,15329.02
sealfs_write_video,15329
sealfs_write_video,15328.8
sealfs_write_video,15328.74
sealfs_write_video,15328.6
sealfs_write_video,15328.6
sealfs_write_video,15328.54
sealfs_write_video,15328.48
sealfs_write_video,15328.07
sealfs_write_video,15328
sealfs_write_video,15328
